0,664.8984088504736,0
1,665.7478878901456,0
2,666.7736479843691,0
3,667.4859049241352,0
4,667.9541949035004,0
5,668.0811686877114,0
6,668.014045114693,0
7,667.8528556930647,0
8,667.6204682221756,0
9,666.9306983030626,0
10,666.2314648893774,0
11,665.3270545331546,0
12,664.6573349205063,0
13,663.8518385419782,0
14,663.1321881937979,0
15,662.2807892299287,0
16,661.3779086623392,0
17,660.4590082643712,0
18,659.4305483911961,0
19,658.1988518497351,0
20,656.9107477413232,0
21,655.5262617605242,0
22,654.0201564444822,0
23,652.4094261712177,0
24,650.8930647247779,0
25,649.4035557145814,0
26,647.8217764561919,0
27,646.3082066485547,0
28,644.531599986245,0
29,642.7131174995873,0
30,641.0075054948236,0
31,639.4669482109315,0
32,637.9811646186033,0
33,636.9425578749172,0
34,636.1969010642957,0
35,635.3526228157332,0
36,634.568178585872,0
37,633.6964729884858,0
38,632.8474109212832,0
39,631.7717879639584,0
40,630.799920819798,0
41,629.8758240916954,0
42,628.5117876851895,0
43,627.1274668539055,0
44,625.5959635172455,0
45,624.269583762491,0
46,622.580226696944,0
47,620.7641905743482,0
48,618.9237117070435,0
49,616.9884140858333,0
50,614.6596798785331,0
51,612.2847619111897,0
52,609.8933077960043,0
53,607.7405714668217,0
54,605.5788638299949,0
55,603.3899238602202,0
56,601.369879864979,0
57,599.6421048602874,0
58,597.7321336909506,0
59,596.1764604688553,0
60,594.414948535509,0
61,592.3922754779907,0
62,590.4701883228411,0
63,588.8313087292261,0
64,587.013921380946,0
65,585.5881007946525,0
66,583.795622176461,0
67,582.4224094435001,0
68,580.7513334074264,0
69,578.8486108821634,0
70,577.1561499019815,0
71,575.2820243844877,0
72,573.5745431836755,0
73,571.4892566702008,0
74,569.7335620520041,0
75,567.7088960334078,0
76,565.76631675681,0
77,563.730837735543,0
78,562.1204963396189,0
79,560.6273330009365,0
80,559.290646545271,0
81,558.169214156922,0
82,557.4127008114676,0
83,556.5730228132774,0
84,555.2897997932153,0
85,553.561084022432,0
86,551.5873156314074,0
87,549.4467638314416,0
88,547.2126565630799,0
89,544.9305765536807,0
90,542.3756133357641,0
91,539.8070862499176,0
92,537.2850108729936,0
93,534.7722182635383,0
94,532.576789167266,0
95,530.7743838948692,0
96,528.9818472268337,0
97,527.1071623430228,0
98,525.0343682016901,0
99,523.1112319988953,0
100,521.1369154333681,0
101,519.3240033401237,0
102,517.6702467578447,0
103,515.9990865869877,0
104,514.0267756783567,0
105,512.0910129766216,0
106,509.9294205152719,0
107,507.5328670071731,0
108,505.62634708900606,0
109,503.71138449506486,0
110,501.9072383774712,0
111,499.80139575254424,0
112,497.07103431926333,0
113,494.0729729395953,0
114,491.2131075046835,0
115,488.61264030909535,0
116,485.7005835143103,0
117,482.73385460024775,0
118,479.56537714515787,0
119,476.43271902716924,0
120,472.8670180068474,0
121,469.24192192961436,0
122,465.6696060813994,0
123,462.16606192741347,0
124,459.0743118572241,0
125,456.1506814968585,0
126,453.5661682206031,0
127,450.6503656580927,0
128,447.8777363411802,0
129,444.99235759214145,0
130,442.3442451436878,0
131,439.66260958001686,0
132,437.14638065671016,0
133,434.90386412833567,0
134,432.2168849239903,0
135,429.1544722427382,0
136,426.2106246323703,0
137,423.53002867467467,0
138,420.87637239275466,0
139,418.5155622766226,0
140,416.057131963161,0
141,413.61912633069215,0
142,410.9634720735591,0
143,408.37950136171037,0
144,406.05764219463265,0
145,404.409144186203,0
146,403.2213459555331,0
147,401.94423733959684,0
148,400.51066608909287,0
149,399.19086018107765,0
150,398.22837889801724,0
151,397.35136644736724,0
152,396.4056889967331,0
153,395.63135983989895,0
154,394.3691241402562,0
155,392.9525767104291,0
156,391.70332838988634,0
157,390.5644513852589,0
158,389.369942860731,0
159,388.2191792433152,0
160,386.52213932135703,0
161,384.4505475315711,0
162,382.66523534484065,0
163,380.59715218382576,0
164,378.7418214474509,0
165,376.34422981296063,0
166,374.2664382074313,0
167,372.04426896904386,0
168,369.9446622165241,0
169,367.3978820488186,0
170,364.80682762021644,0
171,361.8684854412004,0
172,359.1126596814703,0
173,356.5060863440616,0
174,354.2683729227956,0
175,352.2369729948565,0
176,350.29868362853273,0
177,348.30295607379486,0
178,346.34183403770544,0
179,344.23047973503856,0
180,342.4293243114704,0
181,340.5269607402964,0
182,338.8766664596681,0
183,337.12452400255285,0
184,335.3993291893097,0
185,334.2254518180972,0
186,332.96313033111323,0
187,331.6898737149594,0
188,330.65532101970587,0
189,329.4123205175407,0
190,328.2471020326504,0
191,327.3151014812534,0
192,326.09266941152066,0
193,324.5476546492295,0
194,322.91673511923693,0
195,320.989301873745,0
196,318.42681462898264,0
197,315.6367357454991,0
198,312.40572241641024,0
199,308.76358440040985,0
200,305.3949822647848,0
201,301.9706616106529,0
202,298.70023604832795,0
203,295.2692920924074,0
204,292.16435304806765,0
205,288.9075644789476,0
206,285.9524652735771,0
207,283.07550466343696,0
208,280.7306136604507,0
209,278.1291232714729,0
210,275.89896984305716,0
211,273.6415636116992,0
212,271.4539441182086,0
213,268.71244401892005,0
214,266.4140056759074,0
215,264.21015876613836,0
216,262.04148920680717,0
217,259.73859459594985,0
218,257.1475622677236,0
219,254.737183480167,0
220,252.00463141832068,0
221,249.4538430667009,0
222,246.9127770026683,0
223,244.48040105686468,0
224,242.05634370244803,0
225,239.2876602318732,0
226,236.44041978122885,0
227,233.42601560689212,0
228,230.37789661290572,0
229,227.26169753716954,0
230,224.3492036415274,0
231,221.30041916784361,0
232,217.68090006207314,0
233,213.91704775468617,0
234,210.20159253694402,0
235,206.22274383472717,0
236,202.04261021349186,0
237,197.5581759362999,0
238,192.94587811295847,0
239,188.06826160803385,0
240,182.5672178436034,0
241,176.84776156379036,0
242,171.43684323083843,0
243,165.91970022017014,0
244,160.05428225489464,0
245,153.71829647535054,0
246,147.21024622912248,0
247,140.3770471935028,0
248,133.39575691459376,0
249,126.6084052337286,0
250,119.15182318994968,0
251,111.80507130416515,0
252,104.7330487002184,0
253,98.9697253573102,0
254,93.26196766309569,0
255,87.85850628871238,0
256,82.38863672693513,0
257,76.89570655465718,0
258,72.2726136125216,0
259,68.54086137281715,0
260,64.8766295024595,0
261,62.746671878086,0
262,61.63557740510703,0
263,60.63667187104638,0
264,59.42515046362568,0
265,58.474483675599366,0
266,57.80784160276387,0
267,58.341678514911266,0
268,58.94632534863026,0
269,59.81416261610475,0
270,61.106982099531685,0
271,61.99495965277562,0
272,62.28363142799981,0
273,62.373432944673084,0
274,62.2751743183328,0
275,62.036231078912444,0
276,61.26037671872386,0
277,60.32456064596944,0
278,59.03164426793789,0
279,57.57811655304336,0
280,55.84622688590713,0
281,54.13184431929625,0
282,52.14824570997721,0
283,50.12846775137068,0
284,47.91301541931158,0
285,45.76192415884365,0
286,44.04670270123384,0
