0,687.1916678526368,687.3576757418299,644.8059080327547,639.9075874188615,665.45156191184
1,690.8437473364773,691.0986563041092,644.5791809291867,636.3471825680806,666.7547990596854
2,695.3032435921303,693.9114455545538,643.6355374098791,632.9578803805376,667.1864324191017
3,700.6262340281994,695.747637567536,642.5751578002978,630.4428337809618,667.2685872471454
4,704.9865373452254,696.6442320645161,641.5250351829454,628.0502791682607,666.4892038541004
5,708.3531228604467,696.5641366716344,640.3833877164174,625.7447060842857,665.9785808164598
6,710.7487050185503,695.7844887157145,639.3912367130204,622.7484238431305,665.3997040429026
7,712.1468112497167,694.8487910159415,638.4663830270476,620.5036685625455,664.3120071083738
8,712.5659353089854,693.3467986797078,637.7513417128517,619.1433596699969,663.2898522270218
9,711.988716198826,691.9595649114372,636.1941717622656,617.5601675161118,661.7322854692989
10,710.5090281252541,690.0059250073197,635.1460780019901,616.9171430858944,660.2970230179316
11,709.0853371319115,688.3006809694731,633.8012991536267,615.7598912767861,658.6075031740125
12,706.7528956671754,686.0270824280417,632.7297130507606,615.5475584140978,657.1809135429629
13,705.1521656597226,684.2310184167441,631.2314851301937,614.6847023683789,655.7170725281208
14,703.0027268026276,681.8681663277682,630.2605630554075,614.706993986182,654.2373899835409
15,701.444226097625,680.3474157765041,629.1065589123475,613.9993827080132,652.7267830531516
16,699.3462269181329,677.9211056049223,628.1686382549179,614.1770182517168,650.4892592870069
17,697.6300528302384,676.0520295362156,626.724954014678,613.5647251507553,648.5101245718796
18,695.3723095510857,673.628481683832,625.52901247822,613.8918304785765,646.884056093811
19,693.7427157075867,671.7273055371198,624.0729846994695,613.3569004458789,645.4274178687555
20,691.5828721272153,669.2824670185981,622.8656311010462,612.1324038710873,643.2871663331607
21,689.566826327092,667.4957254657816,621.2999058671089,611.155517970757,641.2134672186689
22,687.0109142998896,665.1830700239318,619.9915258888539,610.2570467476323,639.2767405078027
23,684.9339888453206,663.3831887689521,618.1618355666875,608.8681928569222,637.3582384990821
24,682.3186970246168,661.0656041090332,615.9660492203113,607.69953098395,635.57017901631
25,680.0790608894004,659.1458312549751,613.5602074711926,606.0159938862246,633.5430798625702
26,677.2978117788458,656.7181327524008,610.6200479242473,604.674697786594,631.6477432121161
27,674.7597199439617,654.4988949019169,607.8729865784167,604.1387626664668,629.6824116671585
28,671.6742706934838,651.8308789649424,605.3527532607367,603.4532485235097,627.5607847687232
29,669.0643541200129,649.6238812513873,603.0226273724688,602.2169082915017,625.4018651602572
