1,682.410466204898,682.6150815520235,646.5818397717663,645.834876315785,661.9206516200015
2,681.3216858870808,681.6893314730393,648.2041755182237,646.786312620159,659.0578239418833
3,681.1724959917861,681.5135169018781,648.8648570104928,647.3537307627533,655.2456605783888
4,681.9526691858213,680.4440777888485,649.0475934363147,647.4354783776646,651.0491154660994
5,681.9732713011703,678.8369591646207,649.045119545036,647.3094514098958,647.4139729141315
6,681.3225089826846,677.3908761719422,649.1935256602308,646.6680280536651,643.9650018992066
7,681.6331075529214,675.4192888808682,649.705645603526,645.8295644103598,640.3790459609585
8,682.9172010583087,674.2920731403573,650.6833707728998,644.7488606195365,636.4982495658447
9,685.1893768054761,672.247276908348,652.1779924073826,643.6054182183827,633.5199633610938
10,688.4604548169483,670.8659614782963,653.0384895929078,642.5608321531647,630.5755189385928
11,690.8145384436235,669.0323195958965,653.4833522128159,641.9277786102903,628.3041749919953
12,692.171022267093,667.7477352602086,653.3187898489705,641.7138147804741,625.463145160177
13,692.5924724980443,666.0322728318724,652.8218081843364,642.0905620552744,623.0729514020638
14,692.0141237895432,664.5772177820054,652.0502170710068,643.1315365235622,621.0406261348921
15,690.4809937674486,662.6968695869327,650.8954980267131,644.8904924148229,619.8353517586373
16,689.3842293961611,661.1069456429494,649.8691296391222,645.828752827516,618.5237702988861
17,687.8820953074334,659.1022344643492,648.6063678800899,646.3422096673874,618.1195673936261
18,686.7539791070133,657.481283483385,647.5961825343404,646.0338548466625,617.189790764882
19,684.9041360403523,655.4750424235119,646.5666517400401,645.4197239156535,617.1369519627183
20,683.4861900556406,653.9202330567065,645.5452238224284,645.2893461202855,616.3768299866518
21,681.1635721104096,652.0140395247233,644.4800317041025,644.8053073184261,615.8670850547696
22,679.4261423773265,650.6638246750349,643.2579898742543,644.9083092722203,615.1981654837922
23,677.2871707159218,648.9923795084568,642.0079003383942,644.5874904237689,615.4331421516988
24,675.7865807399912,647.6947445626388,640.9211692251366,644.7667016644093,614.89893810359
25,673.911015877878,646.1128925911843,638.8353469423704,644.4859054825802,613.6316790934643
26,672.2389975454079,644.6408376280364,635.7504092867794,644.6083374529734,612.5172673703528
27,670.1928490327825,642.9087004052669,632.7123633283229,644.2589763430498,610.524397507297
28,668.2282967628946,641.0649199471137,630.1365532986247,644.422292626062,608.0257209447999
29,665.8918058073401,639.8130918547247,627.634537618236,644.0763133674259,605.044011250042
30,663.8605570708365,638.1599544915441,625.3346210605064,644.1806949562947,601.7329740785271
31,661.4618210852684,636.964567534023,623.120164041871,643.76282098173,598.7380880467995
32,659.4499243360389,636.6632875086266,621.5017131375391,643.8380237391133,595.3466285639817
33,657.0833574785474,635.8203378313475,620.7302674092053,643.3772941867982,592.2792376399384
34,655.3187848284153,635.8804622556181,619.5521409916972,643.4903860625554,589.800079712721
35,653.2233253971609,635.3299432560575,619.1562240836779,643.044547223043,587.9350017463099
36,651.6327809349004,634.2572702278138,617.775210720424,643.0454830296673,586.0612881274548
37,649.7312690812479,633.3669856526235,616.2839656759131,642.4983548048222,584.7178457713784
38,648.1494493793846,632.1539159203014,614.7745290079278,642.5517445778879,583.2224871111888
39,646.2680200588211,631.2761093510761,612.3992372530317,642.0318497325743,582.258225323973
40,644.6792206388494,630.0383867759307,610.9254296322753,641.9832373777951,581.0333787385539
41,642.8016980116714,629.0080943679931,609.4217005596975,641.3707181784346,579.4899112392714
42,641.2621086031404,628.6080237832356,607.4172182369158,641.3182010318534,577.3391696795891
43,639.4452018167719,628.9093196736357,606.3419976995276,640.6922973757186,574.4542918862182
44,637.9925194667927,629.96367897575,604.9061785585147,640.6325054490352,570.9525841101523
45,636.2754010025625,631.8113217322772,604.2636834193798,639.9926644826818,567.2777960380046
46,635.1155088655115,632.717279630004,604.6249325012142,638.9706813760648,563.8532326458835
47,633.4889084529573,632.7290889042681,604.9072383900642,638.0992016155617,560.2513521863591
48,632.1072938283439,633.5997356484735,604.4255354606563,636.6570834090846,556.7611484327797
49,629.9989354900694,633.5745993296399,604.9259184780864,635.522980178825,553.0947132032213
50,628.4839610120982,634.4253708944389,604.5770201944362,635.1949061868725,549.6811293577971
51,626.5536774495924,634.3803879990177,604.2338137443866,634.311011603349,546.1560393603876
52,624.6506520648937,633.4500933150129,603.0877719883008,634.2677516613295,542.8805115757017
53,623.3631514669921,633.2093531026275,602.5308394237506,633.6210531932293,539.485729193073
54,623.0154527662754,632.1301707789186,601.0955982480671,633.6533963357514,536.1231740959759
55,621.6813165994851,631.793196027917,600.3536252576178,633.0570267727865,532.7162186599679
56,621.2996166494836,630.6251114156489,600.5985141802538,633.2348046773867,529.3430865246663
57,619.9332843931193,630.1790947964631,600.282522301094,632.7439747498964,525.8553739341525
58,619.5587652745128,630.6492065280745,599.3157150439532,631.7106680345179,523.193721534946
59,618.2004890615966,630.2472961108083,598.6465405788152,631.2747066358463,520.9536764832247
60,617.8441249151496,629.2293848836986,597.3872927155572,630.4326667547582,519.2501316092672
61,616.5041702264468,628.9520229297932,596.5090880623235,630.2640958267494,518.2898362541421
62,615.0248862284315,628.668881256969,595.0813238368121,630.9828143540449,518.0376503990393
63,614.4498113415153,629.1231262370304,593.5546586413468,631.7630378560998,517.9928315710721
64,613.6529826852455,628.7110074174483,591.9397027996217,632.6452562387334,517.4509748832614
65,613.8311398341593,627.6239377215604,591.2388070501734,632.867584380547,517.2230396286234
66,613.3100025900744,626.9392380868479,590.2801260508215,632.3286460219414,516.6157611060248
67,613.3629473243374,626.6963013401947,589.2278516668931,631.3159056181023,515.3405638763999
68,613.0261960340937,626.8963809262345,589.0679268284631,630.5175102216947,514.2064020213086
69,612.298189409239,626.1648296842459,588.6877900260702,629.0909521973148,513.054556423672
70,611.2448103436201,625.9641776039788,587.6996177831874,627.7996357022837,512.5817581475951
71,610.6789253093909,624.8969933290734,586.9448120111942,627.2455512701571,512.1828793574948
72,609.7729359892314,624.5230922708444,586.0172780654607,626.3229522833408,512.2839336988993
73,608.7287850406085,623.3089377788814,585.313159227354,626.0200625841837,512.5568473709372
74,608.4642443591762,622.786405231239,584.5014513067413,625.1531579211778,512.1532449052851
75,607.2031321278042,621.4429327954447,583.8934787846372,624.8460130434495,512.0284611849387
76,606.811594999164,620.6623645032047,583.0914771378239,624.0020692698849,512.8923764435445
77,605.4258708153587,620.2538748986575,582.4923021989775,623.7189038836057,514.1767051274745
78,604.9621089962819,619.7158968463278,581.7968513685101,622.8920957383889,514.480874224588
79,604.1234201076196,619.5875641029024,581.2821856332289,622.736957641189,514.7227816711645
80,603.8490595826255,619.9739821534052,580.6354967826531,622.0918571226697,515.5938084642527
81,602.5759433439966,619.4779919068717,580.1572894315827,622.149049062014,516.381428429188
82,602.303445608759,618.9052527057914,579.0446282869918,621.5022263025631,516.1723504997485
83,602.732072856106,618.9474150582893,578.1682016101753,621.5601847564916,515.5033855880496
84,603.8982485495129,618.548447089997,577.3886378868934,621.1925714599048,515.0237209649504
85,604.2163108223599,618.8067116672415,576.8868313730786,621.4627952380257,514.2527983674511
86,603.558604309622,618.3957459943144,576.1312018235028,620.9692592176541,513.362487668432
87,602.9668600932591,618.6491252603672,575.65361164668,621.1974077806691,512.287092344713
88,602.2729969318885,618.2123557032589,574.8710615131005,620.6808523474201,511.30484878540585
89,601.6580050131755,618.5027848667884,574.3714931128551,620.8498083221389,510.4273448753909
90,600.9722628517789,618.0860896284437,573.5925433951148,620.3131746161687,509.5029696516816
91,600.3642513589368,618.3369076637325,573.2289761600765,620.419102091998,508.69146981599647
